Index,Time,((moto_yaw)->Moto_Measure).moment,((moto_yaw)->Moto_Measure).speed_rpm,((referee_data)->PowerHeatData).chassis_power
13224,13.224636,449,1667,3.05806494
13225,13.225911,540,1678,3.05806494
13226,13.226713,540,1678,3.05806494
13227,13.228109,398,1655,3.05806494
13228,13.228992,550,1653,3.05806494
13229,13.229889,550,1653,3.05806494
13230,13.230774,568,1676,3.05806494
13231,13.231760,568,1676,3.05806494
13232,13.232652,568,1676,3.05806494
13233,13.233913,428,1663,3.05806494
13234,13.234714,657,1663,3.05806494
13235,13.235966,657,1669,3.05806494
13236,13.236767,534,1621,3.05806494
13237,13.237636,534,1621,3.05806494
13238,13.238911,433,1657,3.05806494
13239,13.239950,433,1657,3.05806494
13240,13.240751,599,1663,3.05806494
13241,13.241767,599,1663,3.05806494
13242,13.242735,551,1676,3.05806494
13243,13.244001,551,1676,3.05806494
13244,13.244974,280,1634,3.18208194
13245,13.245993,280,1634,3.18208194
13246,13.246881,651,1632,3.18208194
13247,13.247955,651,1632,3.18208194
13248,13.248756,410,1659,3.18208194
13249,13.249764,410,1659,3.18208194
13250,13.250840,337,1638,3.18208194
13251,13.251716,337,1638,3.18208194
13252,13.252817,552,1659,3.18208194
13253,13.253841,552,1659,3.18208194
13254,13.254716,600,1638,3.18208194
13255,13.255817,600,1638,3.18208194
13256,13.256777,458,1640,3.18208194
13257,13.257660,458,1640,3.18208194
13258,13.258642,458,1640,3.18208194
13259,13.259911,463,1655,3.18208194
13260,13.260712,701,1655,3.18208194
13261,13.261966,701,1659,3.18208194
13262,13.262768,454,1625,3.18208194
13263,13.263628,454,1625,3.18208194
13264,13.264903,475,1640,3.18208194
13265,13.265704,475,1640,3.03840518
13266,13.266952,692,1648,3.03844523
13267,13.267753,692,1648,3.03844523
13268,13.268623,656,1653,3.03844523
13269,13.269989,656,1653,3.03844523
13270,13.270803,272,1630,3.03844523
13271,13.271742,272,1630,3.03844523
13272,13.272634,672,1628,3.03844523
13273,13.273903,672,1628,3.03844523
13274,13.274704,373,1646,3.03844523
13275,13.275952,373,1646,3.03844523
13276,13.276754,446,1653,3.03844523
13277,13.277623,446,1653,3.03844523
13278,13.278897,491,1630,3.03844523
13279,13.279698,491,1630,3.03844523
13280,13.281093,550,1615,3.03844523
13281,13.281985,550,1615,3.03844523
13282,13.282971,495,1638,3.03844523
13283,13.283772,495,1638,3.03844523
13284,13.284726,351,1644,3.03844523
13285,13.286001,351,1644,3.03844523
13286,13.286889,576,1644,3.03844523
13287,13.287690,576,1644,3.03844523
13288,13.288939,681,1634,2.96216154
13289,13.289740,681,1634,2.96216154
13290,13.290992,280,1613,2.96216154
13291,13.291895,280,1613,2.96216154
13292,13.292696,588,1621,2.96216154
13293,13.293934,588,1621,2.96216154
13294,13.294735,667,1659,2.96216154
13295,13.295987,667,1659,2.96216154
13296,13.296972,450,1613,2.96216154
13297,13.297952,450,1613,2.96216154
13298,13.298753,387,1619,2.96216154
13299,13.300001,387,1619,2.96216154
13300,13.300889,493,1619,2.96216154
13301,13.301690,493,1619,2.96216154
13302,13.302939,743,1630,2.96216154
13303,13.303740,743,1630,2.96216154
13304,13.304992,443,1611,2.96216154
13305,13.305889,443,1611,2.96216154
13306,13.306691,533,1617,2.96216154
13307,13.307934,533,1617,2.96216154
13308,13.308898,99,1634,2.96216154
13309,13.309785,99,1634,2.96216154
13310,13.310673,655,1617,2.96216154
13311,13.311958,655,1617,2.96216154
13312,13.312759,349,1598,3.04095793
13313,13.313623,349,1598,3.0409956
13314,13.314897,406,1598,3.0409956
13315,13.315698,406,1598,3.0409956
13316,13.316947,389,1634,3.0409956
13317,13.317749,389,1634,3.0409956
13318,13.319001,627,1623,3.0409956
13319,13.319889,627,1623,3.0409956
13320,13.320690,313,1592,3.0409956
13321,13.321638,313,1592,3.0409956
13322,13.322996,527,1605,3.0409956
13323,13.323885,527,1605,3.0409956
13324,13.324686,618,1592,3.0409956
13325,13.325939,591,1592,3.0409956
13326,13.326740,591,1609,3.0409956
13327,13.327992,235,1615,3.0409956
13328,13.328889,235,1615,3.0409956
13329,13.329690,235,1615,3.0409956
13330,13.330934,598,1598,3.02276063
13331,13.331735,598,1598,3.02276063
13332,13.332765,437,1611,3.02276063
13333,13.333646,437,1611,3.02276063
13334,13.335006,691,1609,3.02276063
13335,13.335977,310,1594,3.02276063
13336,13.336779,310,1594,3.02276063
13337,13.337633,310,1594,3.02276063
13338,13.338902,644,1590,3.02276063
13339,13.339704,644,1590,3.02276063
13340,13.340952,683,1613,3.02276063
13341,13.341754,683,1613,3.02276063
13342,13.342628,549,1602,3.02276063
13343,13.343907,252,1592,3.02276063
13344,13.344708,252,1592,3.02276063
13345,13.345948,523,1590,3.02276063
13346,13.346749,523,1590,3.02276063
13347,13.347680,523,1590,3.02276063
13348,13.349017,520,1611,3.02276063
13349,13.349903,742,1602,3.02276063
13350,13.350704,742,1602,3.02276063
13351,13.351958,430,1573,3.07728934
13352,13.352759,430,1573,3.07728934
13353,13.353623,430,1573,3.07728934
13354,13.354897,325,1584,3.07728934
13355,13.355698,573,1584,3.07728934
13356,13.356947,573,1607,3.07728934
13357,13.357749,684,1594,3.07728934
13358,13.359001,684,1594,3.07728934
13359,13.359889,499,1596,3.07728934
13360,13.360761,499,1596,3.07728934
13361,13.361646,691,1596,3.07728934
13362,13.362645,691,1569,3.07728934
13363,13.363921,378,1577,3.07728934
13364,13.364722,378,1577,3.07728934
13365,13.365974,644,1596,3.07728934
13366,13.366775,644,1596,3.07728934
13367,13.367633,644,1596,3.07728934
13368,13.368903,470,1596,3.07728934
13369,13.369704,301,1596,3.07728934
13370,13.370952,301,1575,3.07728934
13371,13.371753,544,1590,3.07728934
13372,13.372628,544,1590,3.07728934
13373,13.373993,571,1573,2.87869143
13374,13.374976,571,1573,2.87869143
13375,13.375778,535,1575,2.87869143
13376,13.376633,535,1575,2.87869143
13377,13.377903,565,1588,2.87869143
13378,13.378704,565,1588,2.87869143
13379,13.379952,372,1588,2.87869143
13380,13.380754,372,1588,2.87869143
13381,13.381623,372,1588,2.87869143
13382,13.382906,541,1571,2.87869143
13383,13.383708,545,1571,2.87869143
13384,13.385100,545,1559,2.87869143
13385,13.385979,420,1584,2.87869143
13386,13.386955,420,1584,2.87869143
13387,13.387757,517,1586,2.87869143
13388,13.388707,517,1586,2.87869143
13389,13.389987,400,1556,2.87869143
13390,13.390789,400,1556,2.87869143
13391,13.391650,508,1556,2.87869143
13392,13.392925,508,1556,2.87869143
13393,13.393727,552,1586,2.87869143
13394,13.394965,552,1586,2.87869143
13395,13.395767,665,1571,3.00302005
13396,13.396636,665,1571,3.00303531
13397,13.397911,437,1579,3.00303531
13398,13.398712,437,1579,3.00303531
13399,13.399961,460,1544,3.00303531
13400,13.400935,460,1544,3.00303531
13401,13.401950,409,1561,3.00303531
13402,13.402751,409,1561,3.00303531
13403,13.404001,659,1573,3.00303531
13404,13.404889,659,1573,3.00303531
13405,13.405690,588,1577,3.00303531
13406,13.406939,588,1577,3.00303531
13407,13.407740,380,1556,3.00303531
13408,13.408992,380,1556,3.00303531
13409,13.409889,483,1573,3.00303531
13410,13.410691,483,1573,3.00303531
13411,13.411940,455,1556,3.00303531
13412,13.412741,455,1556,3.00303531
13413,13.413686,676,1552,3.00303531
13414,13.414701,676,1552,3.00303531
13415,13.415974,677,1579,3.00303531
13416,13.416775,677,1579,3.00303531
13417,13.417633,598,1561,3.00303531
13418,13.418902,598,1561,2.79045272
13419,13.419704,309,1559,2.79045272
13420,13.420952,309,1559,2.79045272
13421,13.421754,539,1544,2.79045272
13422,13.422628,539,1544,2.79045272
13423,13.423907,527,1579,2.79045272
13424,13.424708,527,1579,2.79045272
13425,13.426020,682,1548,2.79045272
13426,13.426902,682,1548,2.79045272
13427,13.427893,573,1538,2.79045272
13428,13.428694,573,1538,2.79045272
13429,13.429939,265,1552,2.79045272
13430,13.430740,265,1552,2.79045272
13431,13.431998,488,1571,2.79045272
13432,13.432894,488,1571,2.79045272
13433,13.433696,568,1540,2.79045272
13434,13.434934,568,1540,2.79045272
13435,13.435735,613,1542,2.79045272
13436,13.436987,642,1542,2.86063027
13437,13.437789,642,1540,2.86063027
13438,13.438817,642,1540,2.86063027
13439,13.439693,591,1546,2.86063027
13440,13.440670,591,1546,2.86063027
13441,13.441648,360,1563,2.86063027
13442,13.442920,360,1563,2.86063027
13443,13.443722,372,1523,2.86063027
13444,13.444974,432,1523,2.86063027
13445,13.445775,432,1569,2.86063027
13446,13.446633,432,1569,2.86063027
13447,13.447903,662,1535,2.86063027
13448,13.448704,662,1535,2.86063027
13449,13.449953,639,1535,2.86063027
13450,13.450754,639,1535,2.86063027
13451,13.451623,447,1531,2.86063027
13452,13.452992,520,1548,2.86063027
13453,13.453963,520,1548,2.86063027
13454,13.454765,520,1548,2.86063027
13455,13.455624,229,1540,2.86063027
13456,13.456903,472,1525,2.86063027
13457,13.457704,472,1525,2.79799438
13458,13.458952,577,1567,2.79799438
13459,13.459753,577,1567,2.79799438
13460,13.460623,577,1567,2.79799438
13461,13.461903,624,1508,2.79799438
13462,13.462704,624,1508,2.79799438
13463,13.463947,531,1527,2.79799438
13464,13.464749,531,1527,2.79799438
13465,13.466086,444,1533,2.79799438
13466,13.466965,414,1554,2.79799438
13467,13.467944,414,1554,2.79799438
13468,13.468745,414,1554,2.79799438
13469,13.469987,324,1521,2.79799438
13470,13.470789,542,1498,2.79799438
13471,13.471651,542,1498,2.79799438
13472,13.472925,456,1554,2.79799438
13473,13.473727,456,1554,2.79799438
13474,13.474965,667,1519,2.79799438
13475,13.475767,667,1519,2.79799438
13476,13.476636,667,1519,2.79799438
13477,13.477911,622,1533,2.78848886
13478,13.478712,489,1533,2.78848886
13479,13.479646,489,1498,2.78848886
13480,13.480933,476,1523,2.78848886
13481,13.481902,476,1523,2.78848886
13482,13.482703,476,1523,2.78848886
13483,13.483947,224,1548,2.78848886
13484,13.484749,373,1548,2.78848886
13485,13.486001,373,1496,2.78848886
13486,13.487033,578,1538,2.78848886
13487,13.487927,578,1538,2.78848886
13488,13.488946,543,1504,2.78848886
13489,13.489747,543,1504,2.78848886
13490,13.490771,578,1517,2.78848886
13491,13.491819,578,1517,2.78848886
13492,13.492694,679,1517,2.78848886
13493,13.493669,679,1533,2.78848886
13494,13.495028,538,1510,2.78848886
13495,13.495913,538,1510,2.78848886
13496,13.496992,297,1521,2.78848886
13497,13.498033,297,1521,2.7971673
13498,13.498912,360,1498,2.7971673
13499,13.499992,360,1498,2.7971673
13500,13.501072,451,1542,2.7971673
13501,13.501958,451,1542,2.7971673
13502,13.502992,553,1500,2.7971673
13503,13.503888,553,1500,2.7971673
13504,13.504943,651,1489,2.7971673
13505,13.505744,651,1489,2.7971673
13506,13.506709,328,1546,2.7971673
13507,13.508073,328,1546,2.7971673
13508,13.508952,618,1502,2.7971673
13509,13.509754,618,1502,2.7971673
13510,13.510623,480,1508,2.7971673
13511,13.511903,480,1508,2.7971673
13512,13.512704,404,1500,2.7971673
13513,13.513948,404,1500,2.7971673
13514,13.514749,433,1512,2.7971673
13515,13.516001,433,1512,2.7971673
13516,13.516889,378,1525,2.7971673
13517,13.517690,378,1525,2.7971673
13518,13.518939,502,1483,2.7971673
13519,13.519911,502,1483,2.7562058
13520,13.520713,502,1521,2.7562058
13521,13.521678,502,1521,2.7562058
13522,13.522960,616,1517,2.7562058
13523,13.523762,616,1517,2.7562058
13524,13.525001,583,1506,2.7562058
13525,13.525889,583,1506,2.7562058
13526,13.526690,708,1506,2.7562058
13527,13.527939,708,1506,2.7562058
13528,13.528740,462,1500,2.7562058
13529,13.529993,462,1500,2.7562058
13530,13.530889,318,1521,2.7562058
13531,13.531690,318,1521,2.7562058
13532,13.533007,389,1500,2.7562058
13533,13.533889,389,1500,2.7562058
13534,13.534756,477,1529,2.7562058
13535,13.535642,477,1529,2.7562058
13536,13.536913,508,1498,2.7562058
13537,13.537714,508,1498,2.74479795
13538,13.538965,667,1485,2.74479795
13539,13.539767,667,1485,2.74479795
13540,13.540636,443,1531,2.74479795
13541,13.542067,443,1531,2.74479795
13542,13.542952,655,1489,2.74479795
13543,13.543753,655,1489,2.74479795
13544,13.544623,553,1494,2.74479795
13545,13.545897,553,1494,2.74479795
13546,13.546773,513,1506,2.74479795
13547,13.547659,513,1506,2.74479795
13548,13.548659,518,1508,2.74479795
13549,13.549934,518,1508,2.74479795
13550,13.550735,360,1498,2.74479795
13551,13.551993,360,1498,2.74479795
13552,13.552881,448,1475,2.74479795
13553,13.553682,448,1475,2.74479795
13554,13.554925,521,1506,2.74479795
13555,13.555727,521,1506,2.74479795
13556,13.556966,644,1500,2.74479795
13557,13.557767,644,1500,2.74479795
13558,13.558636,495,1485,2.71543908
13559,13.559984,609,1485,2.71543908
13560,13.560785,609,1502,2.71543908
13561,13.561741,609,1502,2.71543908
13562,13.562634,696,1498,2.71543908
13563,13.563903,696,1498,2.71543908
13564,13.564704,636,1498,2.71543908
13565,13.565952,504,1498,2.71543908
13566,13.566754,504,1483,2.71543908
13567,13.567623,504,1483,2.71543908
13568,13.568897,391,1485,2.71543908
13569,13.569698,391,1485,2.71543908
13570,13.570947,322,1504,2.71543908
13571,13.571748,322,1504,2.71543908
13572,13.573009,360,1479,2.71543908
13573,13.573966,396,1508,2.71543908
13574,13.574928,396,1508,2.71543908
13575,13.575730,396,1508,2.71543908
13576,13.576974,558,1481,2.71543908
13577,13.577775,558,1481,2.63869929
13578,13.578633,556,1460,2.63869929
13579,13.579903,591,1517,2.63869929
13580,13.580704,591,1517,2.63869929
13581,13.581958,569,1460,2.63869929
13582,13.582760,569,1460,2.63869929
13583,13.583623,569,1460,2.63869929
13584,13.584897,649,1462,2.63869929
13585,13.585698,649,1462,2.63869929
13586,13.587019,524,1508,2.63869929
13587,13.588004,631,1460,2.63869929
13588,13.588889,631,1460,2.63869929
13589,13.589690,631,1460,2.63869929
13590,13.590939,582,1475,2.63869929
13591,13.591740,447,1475,2.63869929
13592,13.593154,447,1464,2.63869929
13593,13.594033,561,1464,2.63869929
13594,13.594920,561,1464,2.63869929
13595,13.595722,443,1464,2.63869929
13596,13.596974,443,1498,2.63869929
13597,13.597775,279,1427,2.63869929
13598,13.598719,279,1427,2.72133541
13599,13.600076,390,1469,2.72133541
13600,13.600952,390,1469,2.72133541
13601,13.601754,369,1494,2.72133541
13602,13.602629,369,1494,2.72133541
13603,13.603906,412,1427,2.72133541
13604,13.604708,412,1427,2.72133541
13605,13.605947,494,1481,2.72133541
13606,13.606749,494,1481,2.72133541
13607,13.608001,482,1456,2.72133541
13608,13.608889,482,1456,2.72133541
13609,13.609690,482,1456,2.72133541
13610,13.610939,576,1429,2.72133541
13611,13.611917,544,1498,2.72133541
13612,13.612718,544,1498,2.72133541
13613,13.613659,544,1498,2.72133541
13614,13.614934,530,1437,2.72133541
13615,13.615735,611,1437,2.72133541
13616,13.616987,611,1448,2.72133541
13617,13.617789,599,1500,2.72133541
13618,13.618651,599,1500,2.72133541
13619,13.619913,569,1420,2.72133541
13620,13.620714,569,1420,2.79609537
13621,13.621971,473,1452,2.79609537
13622,13.622773,473,1452,2.79609537
13623,13.623641,473,1452,2.79609537
13624,13.624920,502,1487,2.79609537
13625,13.625900,649,1439,2.79609537
13626,13.626701,649,1439,2.79609537
13627,13.627664,615,1456,2.79609537
13628,13.628934,615,1456,2.79609537
13629,13.629735,586,1458,2.79609537
13630,13.630987,586,1458,2.79609537
13631,13.631789,590,1446,2.79609537
13632,13.632656,590,1446,2.79609537
13633,13.633926,440,1479,2.79609537
13634,13.634727,440,1479,2.79609537
13635,13.635966,503,1425,2.79609537
13636,13.636767,503,1425,2.79609537
13637,13.637636,464,1443,2.79609537
13638,13.638970,464,1443,2.61177993
13639,13.639771,367,1481,2.61177993
13640,13.640723,367,1481,2.61177993
13641,13.642007,457,1425,2.61177993
13642,13.642889,457,1425,2.61177993
13643,13.643690,393,1471,2.61177993
13644,13.644719,393,1471,2.61177993
13645,13.645987,239,1466,2.61177993
13646,13.646789,239,1466,2.61177993
13647,13.647651,374,1418,2.61177993
13648,13.648912,374,1418,2.61177993
13649,13.649714,321,1458,2.61177993
13650,13.650965,321,1458,2.61177993
13651,13.651767,366,1462,2.61177993
13652,13.652721,366,1462,2.61177993
13653,13.654081,387,1429,2.61177993
13654,13.654966,387,1429,2.61177993
13655,13.655767,423,1466,2.61177993
13656,13.656636,423,1466,2.61177993
13657,13.657911,351,1448,2.61177993
13658,13.658713,351,1448,2.61177993
13659,13.659961,512,1412,2.63719034
13660,13.660762,512,1412,2.63719034
13661,13.661624,350,1477,2.63719034
13662,13.662902,350,1477,2.63719034
13663,13.663704,460,1431,2.63719034
13664,13.664659,460,1431,2.63719034
13665,13.666019,475,1399,2.63719034
13666,13.666902,475,1399,2.63719034
13667,13.667704,421,1492,2.63719034
13668,13.668952,421,1492,2.63719034
13669,13.669754,499,1425,2.63719034
13670,13.670623,499,1425,2.63719034
13671,13.671903,516,1397,2.63719034
13672,13.672704,516,1397,2.63719034
13673,13.673948,474,1479,2.63719034
13674,13.674749,474,1479,2.63719034
13675,13.676001,577,1437,2.63719034
13676,13.676973,577,1437,2.63719034
13677,13.677774,677,1404,2.63719034
13678,13.678729,677,1404,2.61390066
13679,13.680001,516,1452,2.61390066
13680,13.680889,516,1452,2.61390066
13681,13.681690,625,1427,2.61390066
13682,13.682939,625,1427,2.61390066
13683,13.683740,734,1418,2.61390066
13684,13.684992,518,1473,2.61390066
13685,13.685889,518,1473,2.61390066
13686,13.686690,518,1473,2.61390066
13687,13.687934,610,1414,2.61390066
13688,13.688735,610,1414,2.61390066
13689,13.689988,561,1412,2.61390066
13690,13.690953,511,1412,2.61390066
13691,13.691754,511,1456,2.61390066
13692,13.692710,511,1456,2.61390066
13693,13.693987,664,1416,2.61390066
13694,13.694789,664,1416,2.61390066
13695,13.695651,582,1431,2.61390066
13696,13.696913,514,1431,2.61390066
13697,13.697975,514,1466,2.61390066
13698,13.698776,514,1466,2.61390066
13699,13.699632,599,1410,2.67101288
13700,13.700903,571,1410,2.67101288
13701,13.701704,571,1408,2.67101288
13702,13.703034,464,1471,2.67101288
13703,13.703913,464,1471,2.67101288
13704,13.704790,464,1471,2.67101288
13705,13.705678,603,1404,2.67101288
13706,13.706952,518,1404,2.67101288
13707,13.707754,518,1404,2.67101288
13708,13.708623,518,1404,2.67101288
13709,13.709897,502,1481,2.67101288
13710,13.710698,502,1481,2.67101288
13711,13.711953,647,1404,2.67101288
13712,13.712754,635,1404,2.67101288
13713,13.714001,635,1402,2.67101288
13714,13.714889,462,1469,2.67101288
13715,13.715690,462,1469,2.67101288
13716,13.717016,566,1416,2.67101288
13717,13.717903,566,1416,2.67101288
13718,13.718786,583,1408,2.67101288
13719,13.719675,583,1408,2.67101288
13720,13.720952,498,1439,2.67101288
13721,13.721753,498,1439,2.67101288
13722,13.722629,498,1439,2.67101288
13723,13.723906,621,1406,2.67101288
13724,13.724708,621,1406,2.67101288
13725,13.725947,680,1414,2.60733342
13726,13.726749,399,1414,2.60733342
13727,13.728001,399,1460,2.60733342
13728,13.728889,682,1397,2.60733342
13729,13.729762,682,1397,2.60733342
13730,13.730646,682,1397,2.60733342
13731,13.732025,561,1402,2.60733342
13732,13.732920,487,1446,2.60733342
13733,13.733722,487,1446,2.60733342
13734,13.734712,691,1446,2.60733342
13735,13.736002,691,1402,2.60733342
13736,13.737028,482,1406,2.60733342
13737,13.737913,482,1406,2.60733342
13738,13.738714,482,1406,2.60733342
13739,13.739713,566,1448,2.60733342
13740,13.740987,544,1397,2.60733342
13741,13.742063,544,1397,2.60733342
13742,13.742939,369,1372,2.54288769
13743,13.743964,369,1372,2.54288769
13744,13.745046,496,1443,2.54288769
13745,13.745926,496,1443,2.54288769
13746,13.747006,466,1395,2.54288769
13747,13.748030,466,1395,2.54288769
13748,13.748912,472,1358,2.54288769
13749,13.750004,472,1358,2.54288769
13750,13.750896,450,1443,2.54288769
13751,13.751954,450,1443,2.54288769
13752,13.752937,275,1402,2.54288769
13753,13.753738,275,1402,2.54288769
13754,13.754675,434,1351,2.54288769
13755,13.755992,434,1351,2.54288769
13756,13.756889,350,1418,2.54288769
13757,13.757690,350,1418,2.54288769
13758,13.758934,322,1429,2.54288769
13759,13.759735,322,1429,2.54288769
13760,13.760987,388,1351,2.54288769
13761,13.761789,388,1351,2.54288769
13762,13.762656,464,1383,2.54288769
13763,13.763926,464,1383,2.54288769
13764,13.764727,373,1429,2.54288769
13765,13.765966,373,1429,2.54288769
13766,13.766767,631,1381,2.55924511
13767,13.767725,631,1381,2.55922127
13768,13.769086,654,1389,2.55922127
13769,13.769966,654,1389,2.55922127
13770,13.770767,498,1410,2.55922127
13771,13.771636,498,1410,2.55922127
13772,13.772911,667,1402,2.55922127
13773,13.773712,667,1402,2.55922127
13774,13.774961,601,1360,2.55922127
13775,13.775762,601,1360,2.55922127
13776,13.776624,576,1391,2.55922127
13777,13.777903,576,1391,2.55922127
13778,13.778704,569,1433,2.55922127
13779,13.780039,569,1433,2.55922127
13780,13.780926,627,1353,2.55922127
13781,13.781898,627,1353,2.55922127
13782,13.782699,577,1379,2.55922127
13783,13.783939,577,1379,2.55922127
13784,13.784740,761,1443,2.55922127
13785,13.785993,761,1443,2.55922127
13786,13.786889,530,1360,2.41487956
13787,13.787690,530,1360,2.41487956
13788,13.788934,539,1362,2.41487956
13789,13.789735,539,1362,2.41487956
13790,13.790987,445,1437,2.41487956
13791,13.791789,445,1437,2.41487956
13792,13.792732,424,1385,2.41487956
13793,13.793694,424,1385,2.41487956
13794,13.794974,334,1358,2.41487956
13795,13.795775,334,1358,2.41487956
13796,13.796633,377,1408,2.41487956
13797,13.797903,377,1408,2.41487956
13798,13.798704,313,1402,2.41487956
13799,13.799952,313,1402,2.41487956
13800,13.800754,348,1362,2.41487956
13801,13.801623,348,1362,2.41487956
13802,13.802907,560,1379,2.41487956
13803,13.803708,560,1379,2.41487956
13804,13.804649,530,1416,2.41487956
13805,13.805985,428,1416,2.41487956
13806,13.806786,428,1370,2.41487956
13807,13.807648,428,1370,2.57924247
13808,13.808913,680,1353,2.57924247
13809,13.809979,610,1408,2.57924247
13810,13.810780,610,1408,2.57924247
13811,13.811642,610,1408,2.57924247
13812,13.812925,458,1412,2.57924247
13813,13.813727,458,1412,2.57924247
13814,13.814966,696,1351,2.57924247
13815,13.815767,696,1351,2.57924247
13816,13.816636,642,1372,2.57924247
13817,13.817981,453,1414,2.57924247
13818,13.818782,453,1414,2.57924247
13819,13.819737,453,1414,2.57924247
13820,13.820624,689,1376,2.57924247
13821,13.821908,668,1376,2.57924247
13822,13.822710,668,1368,2.57924247
13823,13.823953,601,1410,2.57924247
13824,13.824754,601,1410,2.57924247
13825,13.825623,601,1410,2.57924247
13826,13.826897,461,1387,2.57924247
13827,13.827698,461,1387,2.57924247
13828,13.828947,514,1345,2.57924247
13829,13.829749,514,1345,2.57924247
13830,13.830689,422,1389,2.57924247
13831,13.832048,309,1397,2.57924247
13832,13.832926,309,1397,2.48897409
13833,13.833727,309,1397,2.48897409
13834,13.834965,378,1360,2.48897409
13835,13.835767,612,1360,2.48897409
13836,13.836636,612,1370,2.48897409
13837,13.837911,540,1393,2.48897409
13838,13.838712,540,1393,2.48897409
13839,13.839961,524,1385,2.48897409
13840,13.840762,524,1385,2.48897409
13841,13.841624,524,1385,2.48897409
13842,13.842992,708,1349,2.48897409
13843,13.843889,485,1376,2.48897409
13844,13.844773,485,1376,2.48897409
13845,13.845660,485,1376,2.48897409
13846,13.846939,617,1397,2.48897409
13847,13.847740,605,1397,2.48377681
13848,13.848992,605,1368,2.48377681
13849,13.849889,663,1347,2.48377681
13850,13.850691,663,1347,2.48377681
13851,13.851940,544,1399,2.48377681
13852,13.852741,544,1399,2.48377681
13853,13.853987,454,1402,2.48377681
13854,13.854789,454,1402,2.48377681
13855,13.855651,454,1402,2.48377681
13856,13.857019,319,1335,2.48377681
13857,13.858008,394,1379,2.48377681
13858,13.858889,394,1379,2.48377681
13859,13.859690,394,1379,2.48377681
13860,13.860939,306,1402,2.48377681
13861,13.861740,275,1402,2.48377681
13862,13.862992,275,1345,2.48377681
13863,13.863889,632,1360,2.48377681
13864,13.864691,632,1360,2.48377681
13865,13.865714,558,1406,2.48377681
13866,13.866987,558,1406,2.48377681
13867,13.867788,529,1395,2.48147941
13868,13.868650,529,1395,2.48147941
13869,13.870019,674,1345,2.48147941
13870,13.870988,674,1345,2.48147941
13871,13.871790,478,1356,2.48147941
13872,13.872657,478,1356,2.48147941
13873,13.873926,564,1414,2.48147941
13874,13.874727,564,1414,2.48147941
13875,13.875966,609,1349,2.48147941
13876,13.876767,609,1349,2.48147941
13877,13.877636,667,1326,2.48147941
13878,13.878911,667,1326,2.48147941
13879,13.879712,526,1414,2.48147941
13880,13.880961,526,1414,2.48147941
13881,13.881944,442,1374,2.48147941
13882,13.882745,442,1374,2.48147941
13883,13.883701,432,1320,2.48147941
13884,13.884974,432,1320,2.48147941
13885,13.885775,405,1366,2.48147941
13886,13.886633,405,1366,2.48147941
13887,13.887903,378,1393,2.48303199
13888,13.888704,378,1393,2.48303199
13889,13.889953,576,1343,2.48303199
13890,13.890754,576,1343,2.48303199
13891,13.891623,582,1330,2.48303199
13892,13.892906,582,1330,2.48303199
13893,13.893708,522,1358,2.48303199
13894,13.894653,522,1358,2.48303199
13895,13.896009,560,1381,2.48303199
13896,13.896889,560,1381,2.48303199
13897,13.897690,557,1395,2.48303199
13898,13.898939,557,1395,2.48303199
13899,13.899740,570,1312,2.48303199
13900,13.900992,570,1312,2.48303199
13901,13.901895,397,1362,2.48303199
13902,13.902696,397,1362,2.48303199
13903,13.903934,320,1372,2.48303199
13904,13.904735,320,1372,2.48303199
13905,13.905988,206,1314,2.48303199
13906,13.906789,206,1314,2.48303199
13907,13.907735,625,1326,2.45388746
13908,13.909097,625,1326,2.45388746
13909,13.909979,597,1372,2.45388746
13910,13.910780,597,1372,2.45388746
13911,13.911650,508,1376,2.45388746
13912,13.912920,508,1376,2.45388746
13913,13.913722,659,1320,2.45388746
13914,13.914974,659,1320,2.45388746
13915,13.915775,519,1303,2.45388746
13916,13.916813,519,1303,2.45388746
13917,13.917689,496,1370,2.45388746
13918,13.918966,496,1370,2.45388746
13919,13.919767,347,1353,2.45388746
13920,13.920717,347,1353,2.45388746
13921,13.922108,503,1314,2.45388746
13922,13.922992,503,1314,2.45388746
13923,13.923889,599,1324,2.45388746
13924,13.924691,599,1324,2.45388746
13925,13.925934,610,1349,2.45388746
13926,13.926735,610,1349,2.45388746
13927,13.927987,567,1364,2.45388746
13928,13.928789,567,1364,2.45388746
13929,13.929651,658,1316,2.52206349
13930,13.930912,658,1316,2.52206349
13931,13.931713,607,1347,2.52206349
13932,13.932965,479,1347,2.52206349
13933,13.933924,479,1360,2.52206349
13934,13.934725,479,1360,2.52206349
13935,13.935682,299,1328,2.52206349
13936,13.936947,299,1328,2.52206349
13937,13.937749,353,1368,2.52206349
13938,13.939000,439,1337,2.52206349
13939,13.939889,439,1337,2.52206349
13940,13.940690,439,1337,2.52206349
13941,13.941945,564,1320,2.52206349
13942,13.942746,564,1320,2.52206349
13943,13.943993,393,1318,2.52206349
13944,13.944889,393,1318,2.52206349
13945,13.945691,689,1366,2.52206349
13946,13.946934,668,1366,2.52206349
13947,13.947735,668,1341,2.52206349
13948,13.948678,668,1341,2.52206349
13949,13.950035,409,1284,2.41083503
13950,13.950913,376,1284,2.41083503
13951,13.951714,376,1330,2.41083503
13952,13.952965,504,1366,2.41083503
13953,13.953767,504,1366,2.41083503
13954,13.954637,504,1366,2.41083503
13955,13.955911,531,1353,2.41083503
13956,13.956712,531,1353,2.41083503
